handle	created_at	text
LouisianaGov	2020-03-26 19:41:35	according covid2019 claimed life 17-year-old neworleans 17yo one peop
LouisianaGov	2020-03-26 19:41:17	said know year old new orleans died covid19 existing health problems
LouisianaGov	2020-03-26 19:41:15	says 17yo dies covid19 new orleans word yet person sort underlying hea
LouisianaGov	2020-03-26 19:40:52	says coronavirus discriminate age race gender financial status lagov lalege
LouisianaGov	2020-03-26 19:40:35	coronavirus every parish across state confirmed test
LouisianaGov	2020-03-26 19:40:27	notes one deaths related covid-19 17-year-old new orleans resident says
LouisianaGov	2020-03-26 19:40:21	one latest new death covid-19 year old according
LouisianaGov	2020-03-26 19:39:58	newly reported cases state according jump yesterday covid2019
LouisianaGov	2020-03-26 19:39:13	need everyone state understand coronavirus parish
LouisianaGov	2020-03-26 19:39:07	staggering new covid-19 numbers today positive cases parishes louisiana
LouisianaGov	2020-03-26 19:39:01	coronavirus neighborhood spreading across state
LouisianaGov	2020-03-26 19:38:55	calls latest louisiana coronavirus figures staggering people think prob
LouisianaGov	2020-03-26 19:38:37	understand coronavirus neighborhood says warning heed measures
LouisianaGov	2020-03-26 19:37:58	nearly national guardsmen repsonding coronavirus pandemic louisiana edwards says laleg
LouisianaGov	2020-03-26 19:37:52	notes increase reported covid19 cases since yesterday additional deaths since wednesday
LouisianaGov	2020-03-26 19:37:32	numbers today staggering coronavirus
LouisianaGov	2020-03-26 19:37:21	currently soldiers national guard helping response coronavirus
LouisianaGov	2020-03-26 19:37:10	calls today covid19 numbers staggering new confirmed cases since wednesday total posi
LouisianaGov	2020-03-26 19:36:12	john bel edwards coronavirus news conference live c-span online
LouisianaGov	2020-03-26 19:35:43	daily coronavirus presser announces feds providing 250-bed field hospitals health work
LouisianaGov	2020-03-26 19:35:30	president granted request two bed field hospitals coronavirus
LouisianaGov	2020-03-26 19:34:16	giving latest coronavirus update watch online l
LouisianaGov	2020-03-26 19:34:00	giving update watch live coronavirus
LouisianaGov	2020-03-26 19:33:54	time thursday covid19 presser cases louisiana today
LouisianaGov	2020-03-26 19:17:24	governor edwards host live coronavirus update p tune stayhome flattenthecurve
LouisianaGov	2020-03-26 19:15:34	set speak covid preparing take press conference live ht
LouisianaGov	2020-03-26 18:22:20	today gov edwards hold media briefing louisiana response covid-19 p march reporting positive cases covid19 louisiana lagov lalege pm
LouisianaGov	2020-03-26 18:00:33	thank kind words today people new york louisiana strangers tragedy disaster resilient get come back stronger lagov covid19
LouisianaGov	2020-03-26 17:01:07	new louisiana numbers today march louisiana reporting new positive covid19 cases new deaths
LouisianaGov	2020-03-26 17:01:04	p march louisiana department health reporting positive cases covid19 loui
LouisianaGov	2020-03-26 16:58:23	getsnap employment status may louisianans suddenly changed covid19 outbreak encourage everyo
LouisianaGov	2020-03-26 15:25:09	louisiana blood banks desperate need donations healthy covid-19 symptoms encourage consider donating blood giving gift life lagov lalege find local blood bank
LouisianaGov	2020-03-25 21:32:01	take heisman trophy winner national champion always knows game plan covid19 lagov lalege
LouisianaGov	2020-03-25 21:15:53	said want look back potential mardi gras connection coronavirus con
LouisianaGov	2020-03-25 21:04:52	talking louisiana response coronavirus
LouisianaGov	2020-03-25 21:02:55	appear coronavirus potus lagov
LouisianaGov	2020-03-25 20:49:51	gives update presence coronavirus louisiana wednesday afternoon coverage https
LouisianaGov	2020-03-25 20:26:03	covid-19 case count today sobering concerning real state everyone needs take coronavirus seriously utmost importance good neighbors follow mitigation measures know work lagov lalege
LouisianaGov	2020-03-25 19:57:44	trajectory case growth continues alarming long way go coronavirus
LouisianaGov	2020-03-25 19:56:40	went tests tests one day coronavirus
LouisianaGov	2020-03-25 19:51:35	says state considering using new orleans convention center house coronavirus patients st
LouisianaGov	2020-03-25 19:51:22	good clarity state looking guidance means recovered covid-19 report
LouisianaGov	2020-03-25 19:48:25	mincing words ventilator capacity louisiana coronavirus lagov lalege
LouisianaGov	2020-03-25 19:47:49	lot get one louisiana covid19 louisianastrong
LouisianaGov	2020-03-25 19:47:45	going get challenge well one louisiana coronavirus
LouisianaGov	2020-03-25 19:44:08	covid-19 health care workers heroes asking everyone lift prayer
LouisianaGov	2020-03-25 19:43:50	ceo donating masks louisiana lagov lalege coronavirus potus
LouisianaGov	2020-03-25 19:43:13	louisianans coronavirus ventilators even additional ventilators way
LouisianaGov	2020-03-25 19:42:41	covid-19 continues could run ventilators new orleans april 1st good news
LouisianaGov	2020-03-25 19:40:26	parishes louisiana reported cases covid-19 says virus every parish
LouisianaGov	2020-03-25 19:40:12	ventilator capacity far ok lagov coronavirus potus
LouisianaGov	2020-03-25 19:40:01	let clear ventilator capacity far ok louisiana covid19
LouisianaGov	2020-03-25 19:38:36	know compliance mitigation measures increasing yet flatten covid curve
LouisianaGov	2020-03-25 19:38:24	calls latest count virus cases sobering says covid-19 every parish though testing ha
LouisianaGov	2020-03-25 19:38:13	real take seriously regarding covid19
LouisianaGov	2020-03-25 19:38:08	notes testing still ramping thinks covid-19 cases every parish
LouisianaGov	2020-03-25 19:37:46	coronavirus case count sobering lagov lalege
LouisianaGov	2020-03-25 19:37:42	real everyone state needs take seriously coronavirus
LouisianaGov	2020-03-25 19:37:41	assure covid-19 every single parish virus spread across every parish
LouisianaGov	2020-03-25 19:37:19	case count sobering lagov lalege coronavirus potus
LouisianaGov	2020-03-25 19:36:40	watch live gives covid-19 update p lagov lalege
LouisianaGov	2020-03-25 19:35:51	looking every bit assistance available coronavirus
LouisianaGov	2020-03-25 19:35:11	states federal major disaster declarations including louisiana coronavirus
LouisianaGov	2020-03-25 19:35:10	rapidly evolving escalating public health emergency coronavirus lagov potus https
LouisianaGov	2020-03-25 19:35:00	happening giving update coronavirus updates major disaster declaration approved pre
LouisianaGov	2020-03-25 19:33:42	air covid19
LouisianaGov	2020-03-25 19:33:37	another presser today coronavirus day disaster declaration granted white house
LouisianaGov	2020-03-25 18:37:37	gov edwards hold media briefing louisiana response covid-19 march reporting positive cases covid19 louisiana lagov lalege pm
LouisianaGov	2020-03-25 17:01:09	p march louisiana department health reporting positive cases covid19 loui
LouisianaGov	2020-03-25 16:50:28	today louisiana reporting new positive covid19 cases new deaths positive cases loui
LouisianaGov	2020-03-25 16:50:09	support help louisianans heightened time need covid19
LouisianaGov	2020-03-25 14:22:10	taken aggressive mitigation measures flatten curve major disaster declaration help us combat covid-19 louisiana lagov lalege
LouisianaGov	2020-03-25 14:22:06	rapid spread covid-19 louisiana overwhelmed stocks key resources supplies hospitals first responders emergency managers lagov lalege
LouisianaGov	2020-03-25 14:22:06	icymi last night request statewide major disaster declaration response covid-19 approved declaration allows federal government provide support dealing public health emergency lagov lalege
LouisianaGov	2020-03-25 13:54:51	coronavirus testing works louisiana state-run lab
LouisianaGov	2020-03-25 13:44:21	hear covid19 interview oliver thomas new orleans
LouisianaGov	2020-03-25 03:34:54	taken aggressive mitigation measures flatten curve major disaster declaration help us combat covid-19 louisiana lagov lalege
LouisianaGov	2020-03-24 20:31:48	one biggest challenges covid19 emergency securing personal equipment ppe healthcare workers
LouisianaGov	2020-03-24 20:16:09	covid-19 people infectious first feel symptoms coronavirus
LouisianaGov	2020-03-24 20:08:05	request epidemiology team cdc come investigate coronavirus clusters throughout
LouisianaGov	2020-03-24 20:01:20	encouraging every parent student home make sure engaged coronavirus
LouisianaGov	2020-03-24 19:59:42	right called school rest year coronavirus
LouisianaGov	2020-03-24 19:52:44	curve starts flatten going draw easy breath lagov coronavirus
LouisianaGov	2020-03-24 19:50:58	talks louisiana residents good neighbors right coronavirus outbreak lago
LouisianaGov	2020-03-24 19:50:50	gives ways good neighbor covid19 outbreak go stay home dona
LouisianaGov	2020-03-24 19:49:58	flatten curve increase healthcare capacity coronavirus
LouisianaGov	2020-03-24 19:49:55	coronavirus graphic displayed presser lagov
LouisianaGov	2020-03-24 19:45:58	ask trip make important essential lagov coronavirus
LouisianaGov	2020-03-24 19:43:45	simply place politics said tuesday coronavirus update
LouisianaGov	2020-03-24 19:43:24	flatten curve preserve precious healthcare resources lagov lalege coronavirus
LouisianaGov	2020-03-24 19:43:09	look forward day past lagov lalege coronavirus
LouisianaGov	2020-03-24 19:42:48	look forward day passed know coronavirus
LouisianaGov	2020-03-24 19:38:24	right wwltv catch governor edwards coronavirus update
LouisianaGov	2020-03-24 19:37:56	number cases louisiana cases drastically continue rise lagov coronavirus
LouisianaGov	2020-03-24 19:37:49	number cases louisiana continues rise drastically would like coronavirus
LouisianaGov	2020-03-24 19:36:48	john bel edwards coronavirus news conference live c-span
LouisianaGov	2020-03-24 19:36:43	beginning media briefing coronavirus cspan lpb among carrying live lalege
LouisianaGov	2020-03-24 19:36:16	afternoon louisianagov speaking state covid19 cases top
LouisianaGov	2020-03-24 19:36:04	provide today coronavirus response update momentarily watch
LouisianaGov	2020-03-24 18:02:34	today gov edwards hold media briefing louisiana response covid-19 p march reporting positive cases covid19 louisiana lagov lalege pm
LouisianaGov	2020-03-24 17:01:38	tuesday march louisiana confirmed cases covid19 deaths completed tests st
LouisianaGov	2020-03-24 17:01:31	p march louisiana department health reporting positive cases covid19 loui
